코드,날짜,종가,전일비,시가,고가,저가,거래량
005830,19960916,3400,0,3500,3500,3400,54800
005830,19960914,3400,-70,3400,3400,3400,20200
005830,19960913,3470,-120,3550,3550,3470,248500
005830,19960912,3590,-110,3650,3650,3590,112400
005830,19960911,3700,-150,3750,3750,3700,30100
005830,19960910,3850,-150,3880,3880,3850,112600
005830,19960909,4000,30,3970,4000,3970,356700
005830,19960907,3970,-250,3970,3970,3970,10400
005830,19960906,4220,-80,4240,4240,4220,57400
005830,19960905,4300,-250,4540,4540,4300,2700
005830,19960904,4550,250,4550,4550,4550,231000
005830,19960903,4300,-100,4350,4350,4300,2400
005830,19960902,4400,100,4400,4400,4400,5000
005830,19960831,4300,100,4300,4300,4300,4900
005830,19960830,4200,0,4250,4250,4200,14200
005830,19960829,4200,60,4180,4200,4180,1010200
005830,19960828,4140,-40,4180,4180,4140,1013800
005830,19960827,4180,0,4200,4200,4180,14200
005830,19960826,4180,-120,4250,4250,4180,117900
005830,19960824,4300,-100,4300,4300,4300,12700
005830,19960823,4400,200,4300,4400,4300,2800
005830,19960822,4200,0,4100,4200,4100,51000
005830,19960821,4200,-50,4200,4200,4200,40700
005830,19960820,4250,-200,4350,4350,4250,28500
005830,19960819,4450,-150,4500,4500,4450,31000
005830,19960817,4600,-100,4600,4600,4600,14200
005830,19960816,4700,-100,4800,4800,4700,96000
005830,19960814,4800,100,4700,4800,4700,60700
005830,19960813,4700,100,4600,4700,4600,372500
005830,19960812,4600,50,4590,4600,4590,124900
005830,19960810,4550,50,4550,4550,4550,11400
005830,19960809,4500,-10,4450,4500,4450,30900
005830,19960808,4510,-60,4500,4510,4500,46600
005830,19960807,4570,-80,4570,4570,4570,25200
005830,19960806,4650,-40,4650,4650,4650,10000
005830,19960805,4690,40,4700,4700,4690,20900
005830,19960803,4650,50,4650,4650,4650,24500
005830,19960802,4600,180,4420,4600,4420,20400
005830,19960801,4420,210,4210,4420,4210,38900
005830,19960731,4210,10,4200,4210,4200,95200
005830,19960730,4200,-50,4250,4250,4200,267000
005830,19960729,4250,90,4300,4300,4250,122500
005830,19960727,4160,-260,4160,4160,4160,100500
005830,19960726,4420,-280,4420,4420,4420,347500
005830,19960725,4700,-200,4800,4800,4700,22300
005830,19960724,4900,0,4900,4900,4900,16700
005830,19960723,4900,-40,4940,4940,4900,137900
005830,19960722,4940,90,4940,4940,4940,49800
005830,19960720,4850,70,4850,4850,4850,12700
005830,19960719,4780,-50,4780,4780,4780,152000
005830,19960718,4830,40,4790,4830,4790,57900
005830,19960716,4790,-100,4790,4790,4790,93900
005830,19960715,4890,-110,4900,4900,4890,144300
005830,19960713,5000,-60,5000,5000,5000,57000
005830,19960712,5060,-50,5110,5110,5060,674600
005830,19960711,5110,280,5110,5110,5110,326800
005830,19960710,4830,100,4700,4830,4700,246500
005830,19960709,4730,-20,4700,4730,4700,123500
005830,19960708,4750,10,4750,4750,4750,130900
005830,19960706,4740,40,4740,4740,4740,122000
005830,19960705,4700,100,4600,4700,4600,278000
005830,19960704,4600,150,4520,4600,4520,739800
005830,19960703,4450,90,4290,4450,4290,247300
005830,19960702,4360,230,4160,4360,4160,72300
005830,19960701,4130,150,4000,4130,4000,103700
005830,19960629,3980,-10,3980,3980,3980,22200
005830,19960628,3990,30,3980,3990,3980,104100
005830,19960627,3960,-30,3990,3990,3960,562300
005830,19960626,3990,-10,3990,3990,3990,145800
005830,19960625,4000,0,3900,4000,3900,63300
000810,20200106,234000,-3000,234500,238000,234000,46087
000810,20200103,237000,-1500,239000,239500,237000,143182
000810,20200102,238500,-5000,243500,244000,236500,120193
000810,20191230,243500,500,244500,244500,241500,58219
000810,20191227,243000,-4000,240500,243500,239000,125558
000810,20191226,247000,-2500,250000,250000,244500,80369
000810,20191224,249500,-3000,252500,252500,248000,76927
000810,20191223,252500,0,253000,253000,249000,98300
000810,20191220,252500,500,247500,252500,246000,165174
000810,20191219,252000,0,251000,253000,250000,54138
000810,20191218,252000,500,251000,252500,250000,112325
000810,20191217,251500,500,251000,252000,248500,117068
000810,20191216,251000,-2000,252500,253000,249500,113147
000810,20191213,253000,3500,251000,255500,250000,154476
000810,20191212,249500,11500,239500,249500,238500,321849
000810,20191211,238000,2000,236000,239500,234500,68123
000810,20191210,236000,0,234500,236500,233500,38847
000810,20191209,236000,1500,235000,236500,232500,65715
000810,20191206,234500,3000,233500,235500,233000,83040
000810,20191205,231500,2000,229000,233500,229000,89716
000810,20191204,229500,-3000,228000,231500,225500,130006
000810,20191203,232500,-2000,233500,234500,229500,70894
000810,20191202,234500,2000,234500,237000,233000,87516
000810,20191129,232500,-7500,237000,238500,232500,110610
000810,20191128,240000,1500,237000,241000,237000,72254
000810,20191127,238500,4500,237000,240500,236500,108592
000810,20191126,234000,-3000,235000,237500,232000,171352
000810,20191125,237000,1500,235500,239000,235500,72710
000810,20191122,235500,1500,237500,238000,234500,82916
000810,20191121,234000,-3000,237500,238000,232000,138954
000810,20191120,237000,3500,233500,239000,232500,186915
000810,20191119,233500,500,230500,234500,229500,122325
000810,20191118,233000,-1000,232500,234500,230000,104999
000810,20191115,234000,9500,224000,237000,224000,125167
000810,20191114,224500,-3000,227500,229000,224000,145910
000810,20191113,227500,-7500,233000,235000,226000,129211
000810,20191112,235000,-1000,235000,236000,234500,76850
000810,20191111,236000,500,234500,238500,234000,101094
000810,20191108,235500,6500,233000,237000,232000,141249
000810,20191107,229000,4000,223000,230500,222500,79766
000810,20191106,225000,-2500,227500,227500,224000,63628
000810,20191105,227500,3000,225500,228000,223500,91650
000810,20191104,224500,5500,219000,226000,219000,81466
000810,20191101,219000,2500,218500,220000,216500,53381
000810,20191031,216500,-1500,218000,220000,216000,97730
000810,20191030,218000,-3000,221500,222000,217500,98981
000810,20191029,221000,0,221000,223000,220000,74180
000810,20191028,221000,-1500,223000,225000,220500,65138
000810,20191025,222500,-4000,221500,224500,221500,105486
000810,20191024,226500,1500,224000,227500,223500,122377
000810,20191023,225000,2000,221000,225500,221000,101499
000810,20191022,223000,-1000,222500,225500,222000,89241
000810,20191021,224000,2000,223500,225000,221500,52549
000810,20191018,222000,-1500,224500,224500,221000,110543
000810,20191017,223500,1500,219500,225000,219000,110097
000810,20191016,222000,2500,220000,224000,219500,99748
000810,20191015,219500,-2500,220000,222500,219000,92627
000810,20191014,222000,1000,223000,227000,221500,102426
000810,20191011,221000,8000,215000,224000,215000,159970
000810,20191010,213000,-4000,213000,216500,209000,233973
000810,20191008,217000,1500,218000,218500,215500,80591
000810,20191007,215500,0,215000,218000,214500,67084
000810,20191004,215500,-5500,218500,219000,215500,152428
000810,20191002,221000,-6000,224500,224500,220500,103322
000810,20191001,227000,4000,223500,227500,222500,130554
000810,20190930,223000,-4500,225500,226500,223000,122461
000810,20190927,227500,-1000,230000,230000,225000,78678
000810,20190926,228500,-6500,233000,235000,227000,160550
000810,20190925,235000,5000,231000,239000,230000,148864
000810,20190924,230000,1500,229000,230500,227000,106261
000810,20190923,228500,1500,226500,229500,226500,80337
000810,20190920,227000,-3000,227000,229500,225000,208386
000810,20190919,230000,-5000,235500,236000,229500,114548
000810,20190918,235000,1500,232500,236000,232500,74561
000810,20190917,233500,0,232000,234000,230500,71125
000810,20190916,233500,1500,233500,236500,232000,126050
000810,20190911,232000,-1000,233500,235000,231000,157854
000810,20190910,233000,6000,227500,234500,227500,151153
000810,20190909,227000,1000,225000,230000,224500,87181
000810,20190906,226000,-1500,226500,228000,225500,74178
000810,20190905,227500,1500,225000,228500,225000,79437
000810,20190904,226000,2500,224000,227000,223500,102336
000810,20190903,223500,-3500,225500,226500,223000,90229
000810,20190902,227000,-2000,226500,228500,225500,44754
000810,20190830,229000,3500,225000,230000,224000,173190
000810,20190829,225500,-1000,225500,228000,224500,52639
000810,20190828,226500,1000,227000,227500,223500,66811
000810,20190827,225500,-500,226000,226000,223500,118221
000810,20190826,226000,-1500,224500,228000,223000,74384
000810,20190823,227500,-1000,229000,230500,227500,47250
000810,20190822,228500,-1000,229500,232000,228500,75647
000810,20190821,229500,-500,228000,230000,227500,81097
000810,20190820,230000,0,228000,231500,226500,87381
000810,20190819,230000,5000,225000,231000,224500,150318
000810,20190816,225000,-1000,226000,226000,223000,107818
000810,20190814,226000,1500,224000,227500,222500,361179
000810,20190813,224500,-5000,228000,229500,223500,223051
000810,20190812,229500,-15500,239500,239500,226000,213954
000810,20190809,245000,-5000,247000,252000,245000,99601
000810,20190808,250000,7500,243000,252000,243000,143202
000810,20190807,242500,-13500,254500,256500,242000,199480
000810,20190806,256000,-500,255000,256500,250500,118917
000810,20190805,256500,-1000,256500,259500,254500,82778
000810,20190802,257500,-6000,260500,261500,256500,89530
000810,20190801,263500,500,261500,264000,260000,73676
000810,20190731,263000,4500,258500,264500,257500,117814
000810,20190730,258500,-4000,263500,263500,258500,34229
000810,20190729,262500,-500,262500,263500,258000,64363
000810,20190726,263000,6000,257000,264500,256000,96366
000810,20190725,257000,-3000,260000,260500,255500,77544
000810,20190724,260000,-3000,262000,263000,259500,68103
000810,20190723,263000,0,262500,264500,261000,85886
000810,20190722,263000,-6500,269500,269500,263000,69469
000810,20190719,269500,12500,259000,269500,259000,113610
000810,20190718,257000,-5000,260500,261000,255500,64675
000810,20190717,262000,-500,262000,263000,260000,65987
000810,20190716,262500,2000,262500,263000,260000,48726
000810,20190715,260500,0,262500,262500,259500,30110
000810,20190712,260500,-1000,260000,261500,258000,59922
000810,20190711,261500,0,260000,262500,260000,79440
000810,20190710,261500,1500,260500,262000,259500,59037
000810,20190709,260000,0,259500,261500,258500,70726
000810,20190708,260000,1000,259500,262000,258500,73873
000810,20190705,259000,-2000,261500,264000,258500,109593
000810,20190704,261000,2000,257500,261000,257500,106886
000810,20190703,259000,-5500,265500,265500,259000,72732
000810,20190702,264500,-4500,268500,269000,262500,115803
000810,20190701,269000,1000,271000,272500,268500,49274
000810,20190628,268000,-2500,269000,272000,268000,53041
000810,20190627,270500,0,269000,271000,268000,68876
000810,20190626,270500,1000,268500,271500,268000,53095
000810,20190625,269500,-2000,271500,273500,269000,55877
000810,20190624,271500,1000,272000,272000,269000,49275
000810,20190621,270500,500,269500,271500,268500,71519
000810,20190620,270000,-2000,270500,273000,269500,48671
000810,20190619,272000,-2000,273500,274500,270500,65620
000810,20190618,274000,1000,271500,275000,271500,109317
000810,20190617,273000,0,274000,275000,272000,38740
000810,20190614,273000,3500,269000,273000,268500,59085
000810,20190613,269500,-6500,274000,276500,268000,128168
000810,20190612,276000,2000,273000,277000,273000,62641
000810,20190611,274000,-3000,274500,276000,272500,59334
000810,20190610,277000,5500,272500,278000,271500,65715
000810,20190607,271500,-1000,272000,273000,267500,66784
000810,20190605,272500,-5000,276500,277500,271500,39799
000810,20190604,277500,-1000,278500,279000,275000,43826
000810,20190603,278500,7500,271000,278500,269500,90010
000810,20190531,271000,-1000,269500,271500,267500,95545
000810,20190530,272000,1000,267500,272000,267500,62700
000810,20190529,271000,-4500,275500,277000,267500,71436
000810,20190528,275500,-3000,276000,278500,274500,141951
000810,20190527,278500,-500,278000,280000,274500,79523
000810,20190524,279000,3500,275500,281500,274500,70152
000810,20190523,275500,-1500,275000,279000,272500,49772
000810,20190522,277000,1500,274500,278000,271500,130632
000810,20190521,275500,-1500,275000,276500,273500,65456
000810,20190520,277000,1500,278000,280000,274500,48368
000810,20190517,275500,-2500,277500,279500,274000,67652
000810,20190516,278000,1000,275000,280500,275000,153578
000810,20190515,277000,-5500,279500,279500,276000,117596
000810,20190514,282500,-3000,287000,287000,281000,56946
000810,20190513,285500,-7000,288000,290000,281000,73206
000810,20190510,292500,0,295000,295500,290000,129328
000810,20190509,292500,-8500,299500,300500,292500,106743
000810,20190508,301000,-4000,300000,304500,300000,59678
000810,20190507,305000,5000,297500,305000,296000,84387
000810,20190503,300000,-7500,305000,305000,298500,54829
000810,20190502,307500,3500,299500,307500,297500,130756
000810,20190430,304000,1000,304500,306000,296500,82886
000810,20190429,303000,3000,298500,303000,297500,60261
000810,20190426,300000,-4000,304000,304500,296500,70100
000810,20190425,304000,-500,307000,307000,298500,75765
000810,20190424,304500,3500,304500,306000,302000,103204
000810,20190423,301000,5000,297500,303000,294000,58992
000810,20190422,296000,-2500,297000,297000,292500,39334
000810,20190419,298500,-1000,302000,302000,297000,34484
000810,20190418,299500,2500,307000,308000,298000,174464
000810,20190417,297000,-1500,299500,300000,295500,48583
000810,20190416,298500,-2500,300000,302500,296500,73077
000810,20190415,301000,1500,300500,303000,297500,108206
000810,20190412,299500,3500,296500,300500,295000,114527
000810,20190411,296000,2500,295500,298000,294000,135391
000810,20190410,293500,1500,293000,295500,292500,325663
000810,20190409,292000,0,292500,295500,291000,215098
000810,20190408,292000,-1000,296000,296000,291000,181203
000810,20190405,293000,3000,291500,295000,290000,58810
000810,20190404,290000,-1500,292500,293500,290000,176604
000810,20190403,291500,-5000,291500,295500,291000,185564
000810,20190402,296500,-12500,304000,307500,295000,145264
000810,20190401,309000,8000,300500,310000,300500,66498
000810,20190329,301000,-7000,308500,310000,300500,92231
000810,20190328,308000,-1000,305500,311000,304000,47146
000810,20190327,309000,2000,305000,310000,304000,61654
000810,20190326,307000,5000,305500,308000,300000,71661
000810,20190325,302000,1500,299000,303500,296500,60769
000810,20190322,300500,3500,293500,302500,293500,63872
000810,20190321,297000,-11500,304000,305000,295500,136718
000810,20190320,308500,0,303500,309000,301000,73919
000810,20190319,308500,500,312000,312000,304500,58577
000810,20190318,308000,4500,307000,309000,302000,50616
000810,20190315,303500,7500,297500,305000,296000,177220
000810,20190314,296000,1500,298500,298500,292000,116890
000810,20190313,294500,1000,296500,296500,288500,61443
000810,20190312,293500,2500,292500,296500,291000,78614
000810,20190311,291000,3500,288500,291500,287000,61615
000810,20190308,287500,-5500,289000,292500,284500,105170
000810,20190307,293000,-6500,299000,300500,289000,116693
000810,20190306,299500,-1500,302500,302500,296500,60839
000810,20190305,301000,3000,296000,301500,296000,78291
000810,20190304,298000,-3500,301500,302500,296500,97034
000810,20190228,301500,1000,302000,304500,294500,130970
000810,20190227,300500,1000,301000,301500,296500,52848
000810,20190226,299500,-7500,304000,304000,298000,77035
000810,20190225,307000,5000,303500,308500,303500,63342
000810,20190222,302000,500,302500,304000,299000,45882
000810,20190221,301500,10500,297000,301500,293000,127931
000810,20190220,291000,-500,291500,293000,287000,73452
000810,20190219,291500,-1500,292000,295000,288500,52843
000810,20190218,293000,3500,288500,293500,288500,50216
000810,20190215,289500,-11500,295500,295500,288000,55887
000810,20190214,301000,11000,288000,301000,286500,112781
000810,20190213,290000,4000,288500,291000,286000,68956
000810,20190212,286000,500,286000,287500,282000,62555
000810,20190211,285500,0,287000,287000,283000,44027
000810,20190208,285500,3500,286500,286500,280500,56491
000810,20190207,282000,-2000,288000,288000,279000,81244
000810,20190201,284000,11000,276000,286000,276000,135095
000810,20190131,273000,0,275500,276000,271000,93072
000810,20190130,273000,3000,270000,273000,266000,98064
000810,20190129,270000,-1500,274000,274500,268500,71005
000810,20190128,271500,-3000,272000,274000,269500,63638
000810,20190125,274500,2500,270000,276500,269500,76325
000810,20190124,272000,1500,268500,274000,268500,76798
000810,20190123,270500,1500,268500,271000,268500,68189
000810,20190122,269000,-1000,268500,270500,267000,71247
000810,20190121,270000,-500,270000,272000,269000,37311
000810,20190118,270500,-1000,273000,273000,268500,57927
000810,20190117,271500,-3500,273000,275000,271500,56377
000810,20190116,275000,3500,271000,275000,269500,61328
000810,20190115,271500,4000,269000,271500,267500,57272
000810,20190114,267500,500,266000,269500,265000,65622
000810,20190111,267000,-2000,267500,268500,265500,72422
000810,20190110,269000,-1000,268500,272000,267000,90963
000810,20190109,270000,0,269000,272000,268000,86849
000810,20190108,270000,-4500,276500,276500,269500,59184
000810,20190107,274500,2500,275000,276000,271000,65923
000810,20190104,272000,2500,270500,272500,265500,69272
000810,20190103,269500,5000,265500,271000,263000,72799
000810,20190102,264500,-4500,268000,269000,263000,49598
000810,20181228,269000,1000,268500,270000,266000,57623
000810,20181227,268000,-10500,271500,271500,265500,105748
000810,20181226,278500,-4000,281500,283000,274000,74107
000810,20181224,282500,5000,278000,283000,276000,72139
